"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"3708",1994,5,4,16.5166833,57.1310488,"Amphipoda",15,1,689072,4,27,"Corophium volutator","689072_1994",-0.528830298106424,"1994",2.89000005,580,2.89000005,2890000.05,2890.00005
"3709",1994,5,4,16.5166833,57.1310488,"Amphipoda",15,3,689073,4,27,"Corophium volutator","689073_1994",-0.528830298106424,"1994",1.56000003,300,1.56000003,1560000.03,1560.00003
"3710",1998,5,19,16.5604839324951,57.3686332702637,"Amphipoda",51,1,689085,4,27,"Leptocheirus pilosus","689085_1998",1.4911447314787,"1998",0.05,20,0.05,50000,50
"3711",1998,5,19,16.5604839324951,57.3686332702637,"Amphipoda",51,5,689088,4,27,"Leptocheirus pilosus","689088_1998",1.4911447314787,"1998",0.01,10,0.01,10000,10
"3712",1995,4,25,16.5604839324951,57.3686332702637,"Amphipoda",51,2,689100,4,27,"Leptocheirus pilosus","689100_1995",1.4911447314787,"1995",0.03,20,0.03,30000,30
"3713",1995,4,25,16.5604839324951,57.3686332702637,"Amphipoda",51,1,689103,4,27,"Leptocheirus pilosus","689103_1995",1.4911447314787,"1995",0.01,10,0.01,10000,10
"3714",1984,5,31,16.5604839324951,57.3686332702637,"Amphipoda",51,4,689109,4,27,"Corophium volutator","689109_1984",1.4911447314787,"1984",0.70000001,30,0.70000001,700000.01,700.00001
"3715",1984,5,31,16.5604839324951,57.3686332702637,"Amphipoda",51,2,689110,4,27,"Corophium volutator","689110_1984",1.4911447314787,"1984",0.60000001,20,0.60000001,600000.01,600.00001
"3716",1984,5,31,16.5604839324951,57.3686332702637,"Amphipoda",51,5,689111,4,27,"Monoporeia affinis","689111_1984",1.4911447314787,"1984",0.2,20,0.2,2e+05,200
"3717",1984,5,31,16.5604839324951,57.3686332702637,"Amphipoda",51,3,689112,4,27,"Gammarus salinus","689112_1984",1.4911447314787,"1984",0.50000001,10,0.50000001,500000.01,500.00001
"3718",1985,5,28,16.5604839324951,57.3686332702637,"Amphipoda",51,5,689117,4,27,"Corophium volutator","689117_1985",1.4911447314787,"1985",3.70000005,10,3.70000005,3700000.05,3700.00005
"3719",1995,4,25,16.5703163146973,57.367015838623,"Amphipoda",27,3,689184,4,27,"Monoporeia affinis","689184_1995",0.144494711755283,"1995",0.17000001,10,0.17000001,170000.01,170.00001
"3720",1996,5,28,16.5703163146973,57.367015838623,"Amphipoda",27,3,689188,4,27,"Monoporeia affinis","689188_1996",0.144494711755283,"1996",0.01,10,0.01,10000,10
"3721",1997,5,11,16.5703163146973,57.367015838623,"Amphipoda",27,4,689192,4,27,"Monoporeia affinis","689192_1997",0.144494711755283,"1997",0.01,10,0.01,10000,10
"3722",2000,5,23,16.5703163146973,57.367015838623,"Amphipoda",27,1,689203,4,27,"Monoporeia affinis","689203_2000",0.144494711755283,"2000",0.02,10,0.02,20000,20
"3723",2002,5,30,16.5703163146973,57.367015838623,"Amphipoda",27,1,689212,4,27,"Monoporeia affinis","689212_2002",0.144494711755283,"2002",0.01,10,0.01,10000,10
"3724",2002,5,30,16.5703163146973,57.367015838623,"Amphipoda",27,2,689213,4,27,"Monoporeia affinis","689213_2002",0.144494711755283,"2002",0.02,10,0.02,20000,20
"3725",1984,5,31,16.5703163146973,57.367015838623,"Amphipoda",27,4,689214,4,27,"Monoporeia affinis","689214_1984",0.144494711755283,"1984",5.69999993,570,5.69999993,5699999.93,5699.99993
"3726",1984,5,31,16.5703163146973,57.367015838623,"Amphipoda",27,3,689215,4,27,"Monoporeia affinis","689215_1984",0.144494711755283,"1984",3.19999993,320,3.19999993,3199999.93,3199.99993
"3727",1984,5,31,16.5703163146973,57.367015838623,"Amphipoda",27,1,689216,4,27,"Corophium volutator","689216_1984",0.144494711755283,"1984",1.90000007,190,1.90000007,1900000.07,1900.00007
"3728",1984,5,31,16.5703163146973,57.367015838623,"Amphipoda",27,2,689217,4,27,"Monoporeia affinis","689217_1984",0.144494711755283,"1984",1.19999997,120,1.19999997,1199999.97,1199.99997
"3729",1984,5,31,16.5703163146973,57.367015838623,"Amphipoda",27,5,689218,4,27,"Corophium volutator","689218_1984",0.144494711755283,"1984",7.90000006,140,7.90000006,7900000.06,7900.00006
"3730",1986,6,9,16.5703163146973,57.367015838623,"Amphipoda",27,4,689224,4,27,"Monoporeia affinis","689224_1986",0.144494711755283,"1986",0.01,20,0.01,10000,10
"3731",1986,6,9,16.5703163146973,57.367015838623,"Amphipoda",27,2,689228,4,27,"Monoporeia affinis","689228_1986",0.144494711755283,"1986",0.001,10,0.001,1000,1
"3732",1989,5,24,16.5703163146973,57.367015838623,"Amphipoda",27,1,689243,4,27,"Monoporeia affinis","689243_1989",0.144494711755283,"1989",0.04,10,0.04,40000,40
"3733",1990,4,26,16.5703163146973,57.367015838623,"Amphipoda",27,2,689246,4,27,"Monoporeia affinis","689246_1990",0.144494711755283,"1990",0.05,10,0.05,50000,50
"3734",1994,5,17,16.5703163146973,57.367015838623,"Amphipoda",27,1,689268,4,27,"Monoporeia affinis","689268_1994",0.144494711755283,"1994",0.01,10,0.01,10000,10
"3735",2005,5,2,16.5703163146973,57.367015838623,"Amphipoda",27,3,689275,4,27,"Monoporeia affinis","689275_2005",0.144494711755283,"2005",0.01,10,0.01,10000,10
"3736",2007,5,3,16.5703163146973,57.367015838623,"Amphipoda",27,3,689283,4,27,"Monoporeia affinis","689283_2007",0.144494711755283,"2007",0.2,30,0.2,2e+05,200
"3737",1995,5,3,16.5916122,57.9495141,"Amphipoda",82,1,689289,4,27,"Monoporeia affinis","689289_1995",3.23056767362144,"1995",0.12,20,0.12,120000,120
"3738",1995,5,3,16.5916122,57.9495141,"Amphipoda",82,3,689291,4,27,"Monoporeia affinis","689291_1995",3.23056767362144,"1995",0.04,20,0.04,40000,40
"3739",1995,5,3,16.5916122,57.9495141,"Amphipoda",82,2,689292,4,27,"Monoporeia affinis","689292_1995",3.23056767362144,"1995",0.01,10,0.01,10000,10
"3740",1996,5,9,16.5916122,57.9495141,"Amphipoda",82,1,689293,4,27,"Monoporeia affinis","689293_1996",3.23056767362144,"1996",0.03,20,0.03,30000,30
"3741",1996,5,9,16.5916122,57.9495141,"Amphipoda",82,2,689294,4,27,"Monoporeia affinis","689294_1996",3.23056767362144,"1996",0.07,20,0.07,70000,70
"3742",1997,5,9,16.5916122,57.9495141,"Amphipoda",82,4,689299,4,27,"Corophium volutator","689299_1997",3.23056767362144,"1997",0.17,80,0.17,170000,170
"3743",1997,5,9,16.5916122,57.9495141,"Amphipoda",82,2,689300,4,27,"Monoporeia affinis","689300_1997",3.23056767362144,"1997",0.07,10,0.07,70000,70
"3744",1997,5,9,16.5916122,57.9495141,"Amphipoda",82,3,689301,4,27,"Corophium volutator","689301_1997",3.23056767362144,"1997",0.05,30,0.05,50000,50
"3745",1997,5,9,16.5916122,57.9495141,"Amphipoda",82,1,689302,4,27,"Monoporeia affinis","689302_1997",3.23056767362144,"1997",0.2,60,0.2,2e+05,200
"3746",1999,5,20,16.5916122,57.9495141,"Amphipoda",82,1,689303,4,27,"Monoporeia affinis","689303_1999",3.23056767362144,"1999",0.05,20,0.05,50000,50
"3747",1999,5,20,16.5916122,57.9495141,"Amphipoda",82,3,689304,4,27,"Monoporeia affinis","689304_1999",3.23056767362144,"1999",0.02,10,0.02,20000,20
"3748",1999,5,20,16.5916122,57.9495141,"Amphipoda",82,5,689306,4,27,"Monoporeia affinis","689306_1999",3.23056767362144,"1999",0.09,20,0.09,90000,90
"3749",1999,5,20,16.5916122,57.9495141,"Amphipoda",82,2,689307,4,27,"Monoporeia affinis","689307_1999",3.23056767362144,"1999",0.04,20,0.04,40000,40
"3750",2000,5,19,16.5916122,57.9495141,"Amphipoda",82,5,689308,4,27,"Monoporeia affinis","689308_2000",3.23056767362144,"2000",0.08,30,0.08,80000,80
"3751",2000,5,19,16.5916122,57.9495141,"Amphipoda",82,4,689309,4,27,"Corophium volutator","689309_2000",3.23056767362144,"2000",0.07,30,0.07,70000,70
"3752",2000,5,19,16.5916122,57.9495141,"Amphipoda",82,1,689311,4,27,"Corophium volutator","689311_2000",3.23056767362144,"2000",0.04,10,0.04,40000,40
"3753",2000,5,19,16.5916122,57.9495141,"Amphipoda",82,3,689312,4,27,"Monoporeia affinis","689312_2000",3.23056767362144,"2000",0.02,20,0.02,20000,20
"3754",1998,5,18,16.5916122,57.9495141,"Amphipoda",82,1,689314,4,27,"Monoporeia affinis","689314_1998",3.23056767362144,"1998",0.05,20,0.05,50000,50
"3755",1998,5,18,16.5916122,57.9495141,"Amphipoda",82,3,689315,4,27,"Monoporeia affinis","689315_1998",3.23056767362144,"1998",0.02,10,0.02,20000,20
"3756",1998,5,18,16.5916122,57.9495141,"Amphipoda",82,2,689316,4,27,"Monoporeia affinis","689316_1998",3.23056767362144,"1998",0.25,30,0.25,250000,250
"3757",1998,5,18,16.5916122,57.9495141,"Amphipoda",82,5,689317,4,27,"Monoporeia affinis","689317_1998",3.23056767362144,"1998",0.18999999,40,0.18999999,189999.99,189.99999
"3758",1995,4,26,16.5502982,57.5771955,"Amphipoda",31,5,689349,4,27,"Monoporeia affinis","689349_1995",0.368936381709185,"1995",4.14000005,1470,4.14000005,4140000.05,4140.00005
"3759",1995,4,26,16.5502982,57.5771955,"Amphipoda",31,4,689350,4,27,"Monoporeia affinis","689350_1995",0.368936381709185,"1995",4.8300001,1360,4.8300001,4830000.1,4830.0001
"3760",1995,4,26,16.5502982,57.5771955,"Amphipoda",31,2,689351,4,27,"Monoporeia affinis","689351_1995",0.368936381709185,"1995",4.65000004,1540,4.65000004,4650000.04,4650.00004
"3761",1995,4,26,16.5502982,57.5771955,"Amphipoda",31,1,689352,4,27,"Monoporeia affinis","689352_1995",0.368936381709185,"1995",4.79000002,1600,4.79000002,4790000.02,4790.00002
"3762",1995,4,26,16.5502982,57.5771955,"Amphipoda",31,3,689353,4,27,"Monoporeia affinis","689353_1995",0.368936381709185,"1995",3.19000006,1170,3.19000006,3190000.06,3190.00006
"3763",1996,4,30,16.5502982,57.5771955,"Amphipoda",31,3,689354,4,27,"Monoporeia affinis","689354_1996",0.368936381709185,"1996",4.76000011,1850,4.76000011,4760000.11,4760.00011
"3764",1996,4,30,16.5502982,57.5771955,"Amphipoda",31,5,689355,4,27,"Monoporeia affinis","689355_1996",0.368936381709185,"1996",5.88,2290,5.88,5880000,5880
"3765",1996,4,30,16.5502982,57.5771955,"Amphipoda",31,1,689356,4,27,"Monoporeia affinis","689356_1996",0.368936381709185,"1996",4.53000009,1900,4.53000009,4530000.09,4530.00009
"3766",1996,4,30,16.5502982,57.5771955,"Amphipoda",31,2,689357,4,27,"Monoporeia affinis","689357_1996",0.368936381709185,"1996",5.19999981,2220,5.19999981,5199999.81,5199.99981
"3767",1996,4,30,16.5502982,57.5771955,"Amphipoda",31,4,689358,4,27,"Monoporeia affinis","689358_1996",0.368936381709185,"1996",7.13999987,3000,7.13999987,7139999.87,7139.99987
"3768",1997,5,6,16.5502982,57.5771955,"Amphipoda",31,1,689359,4,27,"Monoporeia affinis","689359_1997",0.368936381709185,"1997",4.46999997,1080,4.46999997,4469999.97,4469.99997
"3769",1997,5,6,16.5502982,57.5771955,"Amphipoda",31,5,689360,4,27,"Monoporeia affinis","689360_1997",0.368936381709185,"1997",6.83000028,1540,6.83000028,6830000.28,6830.00028
"3770",1997,5,6,16.5502982,57.5771955,"Amphipoda",31,4,689361,4,27,"Monoporeia affinis","689361_1997",0.368936381709185,"1997",10.5400002,2860,10.5400002,10540000.2,10540.0002
"3771",1997,5,6,16.5502982,57.5771955,"Amphipoda",31,3,689362,4,27,"Monoporeia affinis","689362_1997",0.368936381709185,"1997",11.82000041,3280,11.82000041,11820000.41,11820.00041
"3772",1997,5,6,16.5502982,57.5771955,"Amphipoda",31,2,689363,4,27,"Monoporeia affinis","689363_1997",0.368936381709185,"1997",11.57999992,2800,11.57999992,11579999.92,11579.99992
"3773",1998,5,12,16.5502982,57.5771955,"Amphipoda",31,4,689364,4,27,"Monoporeia affinis","689364_1998",0.368936381709185,"1998",2.96999991,1200,2.96999991,2969999.91,2969.99991
"3774",1998,5,12,16.5502982,57.5771955,"Amphipoda",31,2,689365,4,27,"Monoporeia affinis","689365_1998",0.368936381709185,"1998",4.44000006,1870,4.44000006,4440000.06,4440.00006
"3775",1998,5,12,16.5502982,57.5771955,"Amphipoda",31,1,689366,4,27,"Monoporeia affinis","689366_1998",0.368936381709185,"1998",2.41999999,820,2.41999999,2419999.99,2419.99999
"3776",1998,5,12,16.5502982,57.5771955,"Amphipoda",31,3,689367,4,27,"Monoporeia affinis","689367_1998",0.368936381709185,"1998",3.93999994,1760,3.93999994,3939999.94,3939.99994
"3777",1998,5,12,16.5502982,57.5771955,"Amphipoda",31,5,689368,4,27,"Monoporeia affinis","689368_1998",0.368936381709185,"1998",1.87000006,800,1.87000006,1870000.06,1870.00006
"3778",1999,5,18,16.5502982,57.5771955,"Amphipoda",31,2,689369,4,27,"Monoporeia affinis","689369_1999",0.368936381709185,"1999",3.30000013,960,3.30000013,3300000.13,3300.00013
"3779",1999,5,18,16.5502982,57.5771955,"Amphipoda",31,4,689370,4,27,"Monoporeia affinis","689370_1999",0.368936381709185,"1999",0.64999998,190,0.64999998,649999.98,649.99998
"3780",1999,5,18,16.5502982,57.5771955,"Amphipoda",31,1,689371,4,27,"Monoporeia affinis","689371_1999",0.368936381709185,"1999",0.30999999,80,0.30999999,309999.99,309.99999
"3781",1999,5,18,16.5502982,57.5771955,"Amphipoda",31,3,689372,4,27,"Gammarus","689372_1999",0.368936381709185,"1999",5.24999989,1730,5.24999989,5249999.89,5249.99989
"3782",1999,5,18,16.5502982,57.5771955,"Amphipoda",31,5,689373,4,27,"Monoporeia affinis","689373_1999",0.368936381709185,"1999",3.19999993,1090,3.19999993,3199999.93,3199.99993
"3783",1995,4,26,16.5642119,57.5890274,"Amphipoda",46,3,689386,4,27,"Monoporeia affinis","689386_1995",1.21059264403632,"1995",8.75,2850,8.75,8750000,8750
"3784",1995,4,26,16.5642119,57.5890274,"Amphipoda",46,5,689387,4,27,"Monoporeia affinis","689387_1995",1.21059264403632,"1995",9.22999978,3320,9.22999978,9229999.78,9229.99978
"3785",1995,4,26,16.5642119,57.5890274,"Amphipoda",46,4,689388,4,27,"Monoporeia affinis","689388_1995",1.21059264403632,"1995",9.22999978,3090,9.22999978,9229999.78,9229.99978
"3786",1995,4,26,16.5642119,57.5890274,"Amphipoda",46,1,689389,4,27,"Monoporeia affinis","689389_1995",1.21059264403632,"1995",9.10000026,2980,9.10000026,9100000.26,9100.00026
"3787",1995,4,26,16.5642119,57.5890274,"Amphipoda",46,2,689390,4,27,"Monoporeia affinis","689390_1995",1.21059264403632,"1995",5.83999991,1660,5.83999991,5839999.91,5839.99991
"3788",1997,5,6,16.5642119,57.5890274,"Amphipoda",46,4,689391,4,27,"Monoporeia affinis","689391_1997",1.21059264403632,"1997",12.36999989,3120,12.36999989,12369999.89,12369.99989
"3789",1997,5,6,16.5642119,57.5890274,"Amphipoda",46,1,689392,4,27,"Monoporeia affinis","689392_1997",1.21059264403632,"1997",13.75,3830,13.75,13750000,13750
"3790",1997,5,6,16.5642119,57.5890274,"Amphipoda",46,2,689393,4,27,"Monoporeia affinis","689393_1997",1.21059264403632,"1997",11.62999988,3200,11.62999988,11629999.88,11629.99988
"3791",1997,5,6,16.5642119,57.5890274,"Amphipoda",46,3,689394,4,27,"Monoporeia affinis","689394_1997",1.21059264403632,"1997",11.92999959,3480,11.92999959,11929999.59,11929.99959
"3792",1998,5,12,16.5642119,57.5890274,"Amphipoda",46,4,689395,4,27,"Monoporeia affinis","689395_1998",1.21059264403632,"1998",5.47999978,2180,5.47999978,5479999.78,5479.99978
"3793",1998,5,12,16.5642119,57.5890274,"Amphipoda",46,3,689396,4,27,"Monoporeia affinis","689396_1998",1.21059264403632,"1998",7.42999971,2930,7.42999971,7429999.71,7429.99971
"3794",1998,5,12,16.5642119,57.5890274,"Amphipoda",46,1,689397,4,27,"Monoporeia affinis","689397_1998",1.21059264403632,"1998",5.8099997,2400,5.8099997,5809999.7,5809.9997
"3795",1998,5,12,16.5642119,57.5890274,"Amphipoda",46,5,689398,4,27,"Corophium volutator","689398_1998",1.21059264403632,"1998",7.79000028,2700,7.79000028,7790000.28,7790.00028
"3796",1998,5,12,16.5642119,57.5890274,"Amphipoda",46,2,689399,4,27,"Monoporeia affinis","689399_1998",1.21059264403632,"1998",8.34999979,3330,8.34999979,8349999.79,8349.99979
"3797",1996,4,30,16.5642119,57.5890274,"Amphipoda",46,3,689400,4,27,"Monoporeia affinis","689400_1996",1.21059264403632,"1996",9.39999998,3170,9.39999998,9399999.98,9399.99998
"3798",1996,4,30,16.5642119,57.5890274,"Amphipoda",46,5,689401,4,27,"Monoporeia affinis","689401_1996",1.21059264403632,"1996",7.26999998,2680,7.26999998,7269999.98,7269.99998
"3799",1996,4,30,16.5642119,57.5890274,"Amphipoda",46,2,689402,4,27,"Monoporeia affinis","689402_1996",1.21059264403632,"1996",5.83000004,1930,5.83000004,5830000.04,5830.00004
"3800",1996,4,30,16.5642119,57.5890274,"Amphipoda",46,1,689403,4,27,"Monoporeia affinis","689403_1996",1.21059264403632,"1996",6.66000009,2250,6.66000009,6660000.09,6660.00009
"3801",1996,4,30,16.5642119,57.5890274,"Amphipoda",46,4,689404,4,27,"Monoporeia affinis","689404_1996",1.21059264403632,"1996",9.49999988,3030,9.49999988,9499999.88,9499.99988
"3802",1999,5,17,16.5642119,57.5890274,"Amphipoda",46,5,689405,4,27,"Monoporeia affinis","689405_1999",1.21059264403632,"1999",4.26999986,1450,4.26999986,4269999.86,4269.99986
"3803",1999,5,17,16.5642119,57.5890274,"Amphipoda",46,4,689406,4,27,"Monoporeia affinis","689406_1999",1.21059264403632,"1999",4.32000011,1410,4.32000011,4320000.11,4320.00011
"3804",1999,5,17,16.5642119,57.5890274,"Amphipoda",46,3,689407,4,27,"Monoporeia affinis","689407_1999",1.21059264403632,"1999",4.19999987,1490,4.19999987,4199999.87,4199.99987
"3805",1999,5,17,16.5642119,57.5890274,"Amphipoda",46,1,689408,4,27,"Monoporeia affinis","689408_1999",1.21059264403632,"1999",4.00000006,1270,4.00000006,4000000.06,4000.00006
"3806",1999,5,17,16.5642119,57.5890274,"Amphipoda",46,2,689409,4,27,"Monoporeia affinis","689409_1999",1.21059264403632,"1999",5.50999999,1870,5.50999999,5509999.99,5509.99999
"3807",1988,6,21,16.6395288,57.8069159,"Amphipoda",44,2,689416,4,27,"Monoporeia affinis","689416_1988",1.09837180905937,"1988",14.60000038,2530,14.60000038,14600000.38,14600.00038
"3808",1988,6,21,16.6395288,57.8069159,"Amphipoda",44,3,689417,4,27,"Monoporeia affinis","689417_1988",1.09837180905937,"1988",15.80000043,2750,15.80000043,15800000.43,15800.00043
"3809",1988,6,21,16.6395288,57.8069159,"Amphipoda",44,1,689418,4,27,"Monoporeia affinis","689418_1988",1.09837180905937,"1988",15.0999999,2500,15.0999999,15099999.9,15099.9999
"3810",1994,5,10,16.6395288,57.8069159,"Amphipoda",44,1,689419,4,27,"Monoporeia affinis","689419_1994",1.09837180905937,"1994",4.53999996,200,4.53999996,4539999.96,4539.99996
"3811",1994,5,10,16.6395288,57.8069159,"Amphipoda",44,3,689420,4,27,"Monoporeia affinis","689420_1994",1.09837180905937,"1994",4.95999992,240,4.95999992,4959999.92,4959.99992
"3812",1994,5,10,16.6395288,57.8069159,"Amphipoda",44,2,689421,4,27,"Monoporeia affinis","689421_1994",1.09837180905937,"1994",5.73000014,260,5.73000014,5730000.14,5730.00014
"3813",1988,6,21,16.6597074,57.8134003,"Amphipoda",0,1,689422,4,27,"Monoporeia affinis","689422_1988",-1.37048656043356,"1988",4.19999987,670,4.19999987,4199999.87,4199.99987
"3814",1988,6,21,16.6597074,57.8134003,"Amphipoda",0,2,689423,4,27,"Gammarus","689423_1988",-1.37048656043356,"1988",3.80000014,700,3.80000014,3800000.14,3800.00014
"3815",1988,6,21,16.6597074,57.8134003,"Amphipoda",0,3,689424,4,27,"Monoporeia affinis","689424_1988",-1.37048656043356,"1988",5.19999981,730,5.19999981,5199999.81,5199.99981
"3816",2001,4,25,16.3782329559326,56.6311340332031,"Amphipoda",9,1,689449,4,27,"Monoporeia affinis","689449_2001",-0.865492803037277,"2001",3.30000013,390,3.30000013,3300000.13,3300.00013
"3817",2001,4,25,16.3782329559326,56.6311340332031,"Amphipoda",9,3,689450,4,27,"Corophium volutator","689450_2001",-0.865492803037277,"2001",3.59999985,360,3.59999985,3599999.85,3599.99985
"3818",2001,4,25,16.3782329559326,56.6311340332031,"Amphipoda",9,2,689451,4,27,"Corophium volutator","689451_2001",-0.865492803037277,"2001",3.91999986,390,3.91999986,3919999.86,3919.99986
"3819",1995,4,11,16.3782329559326,56.6311340332031,"Amphipoda",9,3,689452,4,27,"Monoporeia affinis","689452_1995",-0.865492803037277,"1995",5.15999973,1010,5.15999973,5159999.73,5159.99973
"3820",1995,4,11,16.3782329559326,56.6311340332031,"Amphipoda",9,2,689453,4,27,"Corophium volutator","689453_1995",-0.865492803037277,"1995",6.77999991,1080,6.77999991,6779999.91,6779.99991
"3821",1995,4,11,16.3782329559326,56.6311340332031,"Amphipoda",9,5,689454,4,27,"Monoporeia affinis","689454_1995",-0.865492803037277,"1995",7.82000005,1290,7.82000005,7820000.05,7820.00005
"3822",1995,4,11,16.3782329559326,56.6311340332031,"Amphipoda",9,1,689455,4,27,"Monoporeia affinis","689455_1995",-0.865492803037277,"1995",5.72000027,870,5.72000027,5720000.27,5720.00027
"3823",1995,4,11,16.3782329559326,56.6311340332031,"Amphipoda",9,4,689456,4,27,"Gammarus","689456_1995",-0.865492803037277,"1995",6.61999997,1150,6.61999997,6619999.97,6619.99997
